Date,Open,High,Low,Close,Adj Close,Volume,Days
2020-12-16,49.299999,50.369999,49.299999,49.91,49.91,8864800,434
2020-12-17,49.849998,50.549999,49.095001,49.470001,49.470001,5987300,435
2020-12-18,49.43,50.150002,48.549999,49.98,49.98,7041400,436
2020-12-21,48.009998,50.360001,47.645,49.91,49.91,7660200,437
2020-12-22,50.110001,50.18,48.93,49.509998,49.509998,4437700,438
2020-12-23,49.75,50.549999,49.52,50.07,50.07,5988100,439
2020-12-24,50.02,50.07,48.689999,48.860001,48.860001,1939700,440
2020-12-28,49.25,49.889999,48.369999,49.77,49.77,3321400,441
2020-12-29,49.509998,50.23,48.740002,49.25,49.25,6320200,442
2020-12-30,49.380001,50.790001,48.860001,50.34,50.34,5569900,443
2020-12-31,50.259998,50.299999,49.049999,49.130001,49.130001,3224100,444
2021-01-04,49.380001,50.02,46.509998,47.279999,47.279999,6214700,445
2021-01-05,47.02,49.240002,46.599998,48.849998,48.849998,5338100,446
2021-01-06,48.98,49.139999,46.919998,47.459999,47.459999,7678800,447
2021-01-07,48.09,49.27,48.09,48.84,48.84,6651100,448
2021-01-08,48.740002,48.950001,46.84,47.5,47.5,5068300,449
2021-01-11,46.619999,48.860001,46.060001,48.369999,48.369999,5472200,450
2021-01-12,48.459999,51.110001,47.490002,50.68,50.68,14867900,451
2021-01-13,50.139999,51.240002,49.139999,49.779999,49.779999,6696400,452
2021-01-14,50.279999,50.950001,48.209999,48.744999,48.744999,4646600,453
2021-01-15,48.630001,49.029999,47.544998,47.880001,47.880001,4187600,454
2021-01-19,48.619999,49.93,47.810001,48.959999,48.959999,6293000,455
2021-01-20,49.275002,50.25,48.529999,48.939999,48.939999,4810000,456
2021-01-21,49.09,49.259998,47.900002,48.099998,48.099998,4422400,457
2021-01-22,47.810001,48.049999,47.009998,47.810001,47.810001,3493400,458
2021-01-25,47.759998,47.759998,44.110001,47.139999,47.139999,7314400,459
2021-01-26,47.470001,48.785,46.759998,46.900002,46.900002,5446500,460
2021-01-27,45.640999,45.880001,42.939999,43.619999,43.619999,8946400,461
2021-01-28,44.75,46.860001,44.330002,46.220001,46.220001,6464700,462
2021-01-29,45.779999,46.150002,43.66,44.459999,44.459999,5631200,463
2021-02-01,45.560001,45.830002,44.75,45.509998,45.509998,6732600,464
2021-02-02,46.099998,48.32,46.099998,47.5,47.5,7043300,465
2021-02-03,47.889999,49.740002,47.209999,49.41,49.41,5047200,466
2021-02-04,49.84,52.310001,49.549999,51.77,51.77,6853200,467
2021-02-05,52.25,53.540001,52.139999,53.119999,53.119999,6222500,468
2021-02-08,53.310001,54.75,52.599998,53.41,53.41,5460000,469
2021-02-09,52.939999,54.790001,52.700001,53.639999,53.639999,11509000,470
2021-02-10,58.5,59.400002,55.259998,56.209999,56.209999,20503900,471
2021-02-11,55.759998,57.599998,55.400002,57.07,57.07,10478600,472
2021-02-12,56.200001,57.68,55.299999,57.650002,57.650002,6414900,473
2021-02-16,58.150002,58.919998,57.380001,58.455002,58.455002,7250300,474
2021-02-17,57.91,58.259998,55.759998,58.110001,58.110001,4477700,475
2021-02-18,57,58.32,56.450001,57.07,57.07,7219000,476
2021-02-19,57.669998,59.82,57.509998,58.93,58.93,9238000,477
2021-02-22,58.139999,59.470001,56.700001,56.82,56.82,7936000,478
2021-02-23,55.790001,58.25,54.540001,57.720001,57.720001,5851700,479
2021-02-24,57.639999,59.66,56.689999,59.130001,59.130001,6370900,480
2021-02-25,59.060001,59.490002,55.110001,55.91,55.91,7030300,481
2021-02-26,55.740002,57.189999,54.860001,55.700001,55.700001,4477400,482
2021-03-01,56.959999,58.355,56.639999,57.34,57.34,4094700,483
2021-03-02,57.509998,58.16,56.720001,57.060001,57.060001,3845300,484
2021-03-03,59.700001,63.580002,57.98,61.759998,61.759998,23938800,485
2021-03-04,61.5,63.259998,59.439999,61.869999,61.869999,13491600,486
2021-03-05,63.16,65.089996,60.98,64.120003,64.120003,14017600,487
2021-03-08,65.339996,65.949997,63.779999,64.309998,64.309998,8828300,488
2021-03-09,65.050003,65.18,61.759998,62.34,62.34,8113400,489
2021-03-10,62.68,63.900002,61.134998,61.310001,61.310001,7269700,490
2021-03-11,62.290001,64.910004,62.199001,62.720001,62.720001,5778600,491
2021-03-12,62.490002,66.900002,61.73,66.370003,66.370003,8332600,492
2021-03-15,66.330002,67.800003,64.870003,67.419998,67.419998,8146200,493
2021-03-16,67.339996,67.779999,63.939999,64.690002,64.690002,6503300,494
2021-03-17,64.989998,66.300003,64.235001,65.93,65.93,5639700,495
2021-03-18,66.43,68.279999,65.519997,66.080002,66.080002,8046800,496
2021-03-19,65.559998,67.470001,64.230003,66.559998,66.559998,6036300,497
2021-03-22,66.68,66.970001,63.959999,64.160004,64.160004,5067200,498
2021-03-23,63.801998,64.160004,60.860001,61.560001,61.560001,5399100,499
2021-03-24,62.369999,63.75,60.889999,60.970001,60.970001,3239300,500
2021-03-25,59.91,63.880001,59.540001,63.57,63.57,4677100,501
2021-03-26,64.714996,65.419998,63.349998,64.510002,64.510002,4384900,502
2021-03-29,64.489998,65.190002,63.450001,63.619999,63.619999,3171800,503
2021-03-30,63.610001,63.939999,62.330002,63.049999,63.049999,3475500,504
2021-03-31,62.970001,63.959999,61.41,63.18,63.18,5822100,505
2021-04-01,63.450001,64.684998,62.07,64.639999,64.639999,5154600,506
2021-04-05,65.550003,65.940002,63.549999,64.470001,64.470001,4202300,507
2021-04-06,64.529999,65.349998,64.120003,64.239998,64.239998,3730500,508
2021-04-07,63.849998,64.139999,60.790001,60.959999,60.959999,6128900,509
2021-04-08,61.110001,62.139999,60.52,62.009998,62.009998,4918700,510
2021-04-09,61.5,61.748001,59.709999,60.970001,60.970001,7642800,511
2021-04-12,61.257999,62.25,59.029999,59.849998,59.849998,8687600,512
2021-04-13,59.259998,62.380001,58.349998,62.330002,62.330002,5672900,513
2021-04-14,62.34,64.989998,62.290001,62.799999,62.799999,5163700,514
2021-04-15,63.470001,65.014999,62.740002,64.440002,64.440002,5304900,515
2021-04-16,64.470001,64.870003,63.139999,63.400002,63.400002,3292800,516
2021-04-19,62.939999,63.540001,61.615002,61.869999,61.869999,3871600,517
2021-04-20,61.73,62.040001,58.799999,60.799999,60.799999,5179600,518
2021-04-21,60.310001,61.380001,59.130001,60.740002,60.740002,5305500,519
2021-04-22,60.759998,62.52,59.91,61,61,4749200,520
2021-04-23,61.400002,63.810001,61.294998,63.700001,63.700001,4369000,521
2021-04-26,63.98,64.800003,62.945,63.060001,63.060001,4745000,522
2021-04-27,64.853996,65.639999,62.049999,62.139999,62.139999,9832700,523
2021-04-28,62.240002,64.080002,61.029999,63.400002,63.400002,4482200,524
2021-04-29,63.959999,63.959999,54.360001,57.099998,57.099998,27085900,525
2021-04-30,56.060001,58.060001,55.25,55.66,55.66,10841900,526
2021-05-03,56.299999,57.349998,56.029999,57.080002,57.080002,6547400,527
2021-05-04,56.189999,56.490002,53.48,56.189999,56.189999,14453700,528
2021-05-05,57.57,57.599998,52,52.630001,52.630001,25071200,529
2021-05-06,50.626999,51.27,48.709999,49.799999,49.799999,14933500,530
2021-05-07,50.549999,51.540001,49.645,50.07,50.07,7766100,531
2021-05-10,51.27,51.68,48.709999,49.16,49.16,7563700,532
2021-05-11,47.400002,49.849998,47.110001,48.82,48.82,6907100,533
2021-05-12,48.869999,49.77,46.34,46.889999,46.889999,10442500,534
2021-05-13,47.303001,48.255001,45.285,46.02,46.02,9573500,535
2021-05-14,47.110001,50.189999,46.970001,49.650002,49.650002,8314800,536
2021-05-17,49.25,50.119999,48.709999,49.709999,49.709999,4213300,537
2021-05-18,51.110001,53.16,51.039001,51.509998,51.509998,9206200,538
2021-05-19,49.889999,52.389999,49.75,52.209999,52.209999,5218200,539
2021-05-20,52.73,52.889999,50.509998,51.959999,51.959999,7883500,540
2021-05-21,52.490002,53.75,51.810001,52.32,52.32,4842100,541
2021-05-24,52.419998,54,51.98,53.310001,53.310001,5993700,542
2021-05-25,53.59,55.439999,52.650002,52.759998,52.759998,6658600,543
2021-05-26,53.099998,55.07,52.810001,54.919998,54.919998,6364700,544
2021-05-27,55.400002,56.330002,54.23,55.490002,55.490002,19935200,545
2021-05-28,55.290001,57.389999,55.220001,57.09,57.09,9039000,546
2021-06-01,57.341,59,56.73,58.759998,58.759998,6700900,547
2021-06-02,58.700001,59.120998,57.654999,58.459999,58.459999,4065400,548
2021-06-03,58,58,56.209999,56.32,56.32,4581300,549
2021-06-04,56.650002,57.514999,56.459999,57.400002,57.400002,2963100,550
2021-06-07,57.540001,59.080002,57.040001,58.560001,58.560001,4535400,551
2021-06-08,58.91,59.049999,56.349998,56.740002,56.740002,5714600,552
2021-06-09,56.939999,57.110001,55.360001,55.380001,55.380001,4140800,553
2021-06-10,56.130001,56.200001,54.540001,55.66,55.66,4991300,554
2021-06-11,55.73,56.400002,55.130001,56.110001,56.110001,3654300,555
2021-06-14,56.299999,60.299999,56.200001,58.41,58.41,8750900,556
2021-06-15,57.950001,58.27,56.700001,57.82,57.82,4098600,557
2021-06-16,57.830002,57.959999,56.040001,56.970001,56.970001,3881200,558
2021-06-17,56.75,59.68,56.619999,58.799999,58.799999,5242500,559
2021-06-18,58.799999,59.610001,57.695,58.48,58.48,4640500,560
2021-06-21,59.18,59.849998,57.790001,59.5,59.5,4559500,561
2021-06-22,59.380001,59.679001,58.040001,59.060001,59.060001,3429700,562
2021-06-23,59.544998,61.93,59.299999,61.41,61.41,4918400,563
2021-06-24,61.25,61.965,60.169998,61.779999,61.779999,3747000,564
2021-06-25,62.09,62.389999,60.66,61.5,61.5,10442700,565
2021-06-28,61.5,61.560001,58.59,58.73,58.73,5371000,566
2021-06-29,59.18,60.25,58.549999,59.990002,59.990002,3530900,567
2021-06-30,59.66,61.380001,59.66,60.48,60.48,3741600,568
2021-07-01,61.294998,62.900002,60.84,61.869999,61.869999,5423300,569
2021-07-02,62,63.07,61.610001,62.790001,62.790001,3507400,570
2021-07-06,62.619999,63,60.98,61.639999,61.639999,4470600,571
2021-07-07,61.73,61.880001,58.029999,58.75,58.75,5801300,572
2021-07-08,57.41,58.959999,56.540001,58.549999,58.549999,4062400,573
2021-07-09,59.220001,60.209999,58.560001,60.060001,60.060001,2677400,574
2021-07-12,60,60.299999,58.009998,58.07,58.07,3104400,575
2021-07-13,57.73,58.119999,56.799999,57.07,57.07,3346400,576
2021-07-14,57.5,57.73,55.424999,55.830002,55.830002,4103800,577
2021-07-15,55.860001,56.130001,54.220001,54.73,54.73,3593600,578
2021-07-16,55.02,55.509998,53.139999,53.400002,53.400002,4546600,579
2021-07-19,52.060001,52.18,50.540001,51.720001,51.720001,7056800,580
2021-07-20,52.009998,53.060001,50.779999,52.950001,52.950001,5018900,581
2021-07-21,53,56.119999,52.938,55.77,55.77,5955400,582
2021-07-22,55.75,56.075001,54.363998,55.139999,55.139999,4418900,583
2021-07-23,55.66,55.73,54.470001,54.900002,54.900002,2730200,584
2021-07-26,54.889999,55.900002,53.759998,54.389999,54.389999,3894400,585
2021-07-27,53.740002,53.990002,52.200001,53.32,53.32,3389600,586
2021-07-28,53.959999,55.790001,53.709999,55.77,55.77,4639100,587
2021-07-29,55.299999,57.529999,54.810001,56.740002,56.740002,4140100,588
2021-07-30,56.080002,56.685001,55.084999,55.32,55.32,2842200,589
2021-08-02,54.970001,57.759998,54.759998,56,56,4798900,590
2021-08-03,56.360001,56.360001,53.84,55.380001,55.380001,9309600,591
2021-08-04,54.035,54.27,49.439999,49.529999,49.529999,21655100,592
2021-08-05,49.599998,53.747002,49.529999,52.419998,52.419998,10310800,593
2021-08-06,52.509998,53.599998,52.220001,52.439999,52.439999,4536100,594
2021-08-09,52.119999,52.599998,51.169998,52.130001,52.130001,3872200,595
2021-08-10,52.580002,54.035,52.529999,53.849998,53.849998,3612600,596
2021-08-11,53.439999,54.040001,52.029999,53.91,53.91,4266600,597
2021-08-12,54.610001,54.82,53.02,53.82,53.82,3243400,598
2021-08-13,53.91,54.150002,52.943001,53.389999,53.389999,2776800,599
2021-08-16,52.580002,52.580002,50.365002,50.830002,50.830002,4082600,600
2021-08-17,50.049999,50.5,48.189999,49.110001,49.110001,5530100,601
2021-08-18,49.16,50.610001,48.889999,49.580002,49.580002,3198200,602
2021-08-19,49.200001,49.299999,46.352001,46.790001,46.790001,7034400,603
2021-08-20,46.341999,46.490002,44.77,45.889999,45.889999,11142100,604
2021-08-23,44.490002,47.25,44.060001,47.240002,47.240002,9545800,605
2021-08-24,47.419998,48.27,47.299999,47.669998,47.669998,7341500,606
2021-08-25,47.880001,49.560001,46.860001,49.43,49.43,5597600,607
2021-08-26,49.358002,50.450001,48.16,48.599998,48.599998,3069600,608
2021-08-27,48.115002,49.25,48.115002,48.389999,48.389999,2766900,609
2021-08-30,48.43,48.709999,46.919998,47.130001,47.130001,4307000,610
2021-08-31,47.16,48.099998,47.130001,47.610001,47.610001,5075600,611
2021-09-01,48,49.59,47.84,48.369999,48.369999,4550300,612
2021-09-02,49,49.967999,48.200001,49.299999,49.299999,3808300,613
2021-09-03,49.189999,49.189999,47.73,48.209999,48.209999,3745900,614
2021-09-07,48.580002,50.825001,48.450001,50.59,50.59,6125700,615
2021-09-08,50.48,51.240002,49.029999,49.810001,49.810001,3456300,616
2021-09-09,49.470001,51.115002,49.299999,50.509998,50.509998,3236100,617
2021-09-10,51.189999,51.700001,49.98,50.009998,50.009998,3333000,618
2021-09-13,50.945,52.549999,49.48,51.84,51.84,4018700,619
2021-09-14,51.59,52.209999,50.080002,50.529999,50.529999,5012700,620
2021-09-15,50.849998,51.200001,50.009998,51.009998,51.009998,3506300,621
2021-09-16,50.75,52.470001,50.580002,52.389999,52.389999,4322600,622
2021-09-17,52.77,53.09,51.619999,52.18,52.18,5396500,623
2021-09-20,50.43,52.080002,50.299999,51.119999,51.119999,4322700,624
2021-09-21,52.653,55.02,52.139999,54.450001,54.450001,8427100,625
2021-09-22,54.959999,55.77,54.509998,54.689999,54.689999,4972000,626
2021-09-23,55.419998,56.139999,54.810001,55.639999,55.639999,5155000,627
2021-09-24,55.07,56.16,55.009998,55.860001,55.860001,3322400,628
2021-09-27,55.779999,56.700001,55.490002,55.98,55.98,3253900,629
2021-09-28,55.700001,56.02,54.009998,54.18,54.18,2757800,630
2021-09-29,54.939999,54.939999,53.185001,53.32,53.32,3162800,631
2021-09-30,53.220001,53.950001,52.325001,53.59,53.59,3454500,632
2021-10-01,54.400002,55.759998,53.869999,55.48,55.48,4369200,633
2021-10-04,54.41,54.91,52.799999,53.68,53.68,3905400,634
2021-10-05,53.93,54.259998,52.889999,52.919998,52.919998,2881200,635
2021-10-06,52.59,54.400002,52.290001,54.16,54.16,3466300,636
2021-10-07,54.560001,56.099998,54.169998,54.700001,54.700001,3813900,637
2021-10-08,55.02,56.610001,54.310001,54.889999,54.889999,3234700,638
2021-10-11,54.790001,54.91,52.799999,52.799999,52.799999,2971100,639
2021-10-12,53,53.189999,52.150002,52.549999,52.549999,2978500,640
2021-10-13,52.52,53.450001,51.919998,53.240002,53.240002,2884900,641
2021-10-14,53.240002,53.259998,50.279999,50.509998,50.509998,9119000,642
2021-10-15,50.895,52.75,50.049999,51.580002,51.580002,6396700,643
2021-10-18,50.759998,51.41,50.459999,50.470001,50.470001,3437800,644
2021-10-19,50.689999,50.73,49.43,50.040001,50.040001,4930500,645
2021-10-20,50.07,50.779999,49.299999,49.41,49.41,3245900,646
2021-10-21,49.450001,50.689999,49.355,49.57,49.57,3885500,647
2021-10-22,49.099998,49.32,48.07,48.32,48.32,2983700,648
2021-10-25,48.34,49.139999,47.759998,48.119999,48.119999,2914400,649
2021-10-26,48.77,49.389999,47.419998,47.540001,47.540001,3616500,650
2021-10-27,47.799999,48.240002,46.48,46.720001,46.720001,4622200,651
2021-10-28,46.860001,47.41,46.360001,46.919998,46.919998,3298400,652
2021-10-29,46.84,47.150002,45.509998,45.869999,45.869999,4137000,653
2021-11-01,45.77,46.5,45.02,46.400002,46.400002,5748600,654
2021-11-02,46.689999,46.82,44.049999,45.32,45.32,14019600,655
2021-11-03,51.549999,52.077,48.349998,49.029999,49.029999,20734500,656
2021-11-04,49.240002,50.610001,48.210999,49.139999,49.139999,6775900,657
2021-11-05,51.150002,54,51.150002,53.549999,53.549999,13542000,658
2021-11-08,53.98,56.380001,53.610001,55.240002,55.240002,7768800,659
2021-11-09,55.189999,56.299999,54.075001,56.259998,56.259998,6752000,660
2021-11-10,55.43,57.68,53.84,54.599998,54.599998,8000900,661
2021-11-11,54.84,54.959999,52.84,53.18,53.18,5164100,662
2021-11-12,53.389999,53.470001,52.279999,52.959999,52.959999,3768600,663
2021-11-15,53,53.59,50.98,51.66,51.66,4385900,664
2021-11-16,52.112999,52.689999,51.240002,51.279999,51.279999,3559100,665
2021-11-17,50.77,51.150002,49.09,49.709999,49.709999,4381700,666
2021-11-18,49.700001,49.700001,48.119999,49.290001,49.290001,3645800,667
2021-11-19,48.799999,48.799999,47.290001,47.509998,47.509998,4662000,668
2021-11-22,47.290001,47.41,43.700001,45.48,45.48,9101500,669
2021-11-23,45.389999,46.48,44.529999,45.669998,45.669998,5096400,670
2021-11-24,44.560001,44.799999,43.299999,44.52,44.52,5861700,671
2021-11-26,41.68,42.580002,40.41,42.400002,42.400002,7584300,672
2021-11-29,43,43.619999,40.830002,41.82,41.82,6633400,673
2021-11-30,41.240002,41.799999,39.029999,40.610001,40.610001,10057200,674
2021-12-01,41.740002,41.948002,37.970001,38.220001,38.220001,8231000,675
2021-12-02,39.299999,41.389999,38.419998,41.150002,41.150002,10766400,676
2021-12-03,40.900002,41.049999,38.259998,39.470001,39.470001,7656700,677
2021-12-06,39.709999,42.599998,38.950001,41.950001,41.950001,7735000,678
2021-12-07,42.880001,43.830002,41.169998,41.41,41.41,7956000,679
2021-12-08,41.994999,43.060001,41.41,42.209999,42.209999,5472600,680
2021-12-09,41.709999,42.240002,40.700001,40.759998,40.759998,4556700,681
2021-12-10,41.080002,41.400002,39.040001,39.509998,39.509998,5170800,682
2021-12-13,39,39.25,37.709999,38.41,38.41,7789200,683
2021-12-14,38.259998,40.91,38.07,38.98,38.98,10123200,684
2021-12-15,38.889999,39.25,37.32,38.419998,38.419998,7238700,685
2021-12-16,38.810001,39.222,37.189999,37.459999,37.459999,4403000,686
2021-12-17,37.18,38.529999,36.25,38.07,38.07,8219000,687
2021-12-20,37.52,39.119999,36.709999,38.619999,38.619999,4875000,688
2021-12-21,39.029999,41.060001,38.919998,40.91,40.91,5947800,689
2021-12-22,40.799999,42.709999,40.73,42.459999,42.459999,6219400,690
2021-12-23,43.07,44.610001,42.988998,44.18,44.18,6242300,691
2021-12-27,43.939999,44.564999,43.220001,44.029999,44.029999,3966800,692
2021-12-28,43.779999,44.66,43.035,43.52,43.52,3401100,693
2021-12-29,43.43,43.619999,42.200001,43.240002,43.240002,3147200,694
2021-12-30,42.540001,44.349998,42.540001,43.490002,43.490002,3436600,695
2021-12-31,43.32,44.087002,42.639999,42.73,42.73,3235300,696
2022-01-03,43.389999,44.959999,42.619999,44.59,44.59,4975300,697
2022-01-04,44.66,45.275002,43.689999,44.950001,44.950001,5650500,698
2022-01-05,44.900002,46.639999,43.490002,43.59,43.59,5505300,699
2022-01-06,44.130001,44.98,42.59,43.599998,43.599998,4787500,700
2022-01-07,42.700001,44.240002,42.5,43.099998,43.099998,5570200,701
2022-01-10,42.959999,44.220001,41.610001,44.130001,44.130001,5061800,702
2022-01-11,43.779999,45.810001,43.580002,44.5,44.5,6345700,703
2022-01-12,44.389999,44.401001,42.299999,42.380001,42.380001,7169700,704
2022-01-13,42.68,43.43,42.130001,42.599998,42.599998,5607100,705
2022-01-14,42.209999,42.599998,40.709999,41.259998,41.259998,5620900,706
2022-01-18,40.886002,40.939999,38.400002,38.43,38.43,6903400,707
2022-01-19,38.5,38.832001,36.825001,36.91,36.91,6943300,708
2022-01-20,36.970001,39.93,36.919998,37.599998,37.599998,8194300,709
2022-01-21,36.709999,37.59,35.799999,36.799999,36.799999,8478100,710
2022-01-24,35.880001,37.220001,34.474998,37.130001,37.130001,7779300,711
2022-01-25,36.07,37.080002,35.419998,36.220001,36.220001,6959300,712
2022-01-26,37.169998,38.169998,35.599998,35.68,35.68,7512300,713
2022-01-27,36.189999,36.400002,34.84,34.93,34.93,6314500,714
2022-01-28,34.804001,35.799999,33.939999,35.75,35.75,5044100,715
2022-01-31,35.59,38.610001,35.580002,38.52,38.52,6836100,716
2022-02-01,39.040001,39.529999,38.154999,39.419998,39.419998,4596400,717
2022-02-02,39.580002,39.59,38.040001,38.439999,38.439999,3970700,718
2022-02-03,37.669998,37.98,36.23,36.360001,36.360001,4777100,719
2022-02-04,36.52,38.049999,36.264999,37.68,37.68,4289000,720
2022-02-07,37.834999,40.150002,37.834999,39.099998,39.099998,7371500,721
2022-02-08,38.73,41.400002,38.299999,41.200001,41.200001,20228400,722
2022-02-09,40.285,44.169998,38.799999,44,44,25765800,723
2022-02-10,43.599998,45.648998,41.709999,42.099998,42.099998,24087900,724
2022-02-11,42.150002,42.555,38.939999,39.990002,39.990002,10544600,725
2022-02-14,39.98,40.990002,39.419998,39.990002,39.990002,5718400,726
2022-02-15,41,43.52,40.73,43.5,43.5,6474000,727
2022-02-16,43.009998,44.5,42.813,43.82,43.82,7198400,728
2022-02-17,43.16,43.959999,42.369999,42.900002,42.900002,4367400,729
2022-02-18,42.900002,43.110001,41.040001,41.259998,41.259998,5786900,730
2022-02-22,40.84,41.380001,37.82,38.880001,38.880001,9340500,731
2022-02-23,39.240002,39.584999,37.290001,37.43,37.43,5046000,732
2022-02-24,34.82,38.805,34.575001,38.77,38.77,8756600,733
2022-02-25,39.150002,39.200001,37.639999,38.610001,38.610001,6208500,734
2022-02-28,38.150002,39.43,37.919998,38.939999,38.939999,6901400,735
2022-03-01,38.509998,38.610001,36.52,37.68,37.68,5937400,736
2022-03-02,38.049999,39.07,37.459999,38.93,38.93,4479200,737
2022-03-03,38.939999,39.400002,36.57,36.98,36.98,4316000,738
2022-03-04,36.459999,37.080002,34.700001,35.279999,35.279999,7619000,739
2022-03-07,36.919998,38.07,34.439999,34.48,34.48,8673500,740
2022-03-08,34.400002,37.740002,34.130001,36.540001,36.540001,8070900,741
2022-03-09,38.009998,39.43,37.470001,37.799999,37.799999,7336400,742
2022-03-10,36.830002,37.950001,36.610001,37.630001,37.630001,3869200,743
2022-03-11,38.07,38.389999,37.18,37.25,37.25,2798800,744
2022-03-14,37.060001,37.075001,35.080002,35.389999,35.389999,5478600,745
2022-03-15,35.75,36.98,34.959999,35.740002,35.740002,6629500,746
2022-03-16,36.759998,37.900002,36.209999,37.860001,37.860001,6779300,747
2022-03-17,37.849998,37.91,36.615002,37.790001,37.790001,4810800,748
2022-03-18,37.610001,38.68,37.529999,38.619999,38.619999,5562000,749
2022-03-21,37.91,38,36.220001,36.849998,36.849998,5596700,750
2022-03-22,37.139999,38.611,36.869999,38.25,38.25,4818500,751
2022-03-23,37.98,38.740002,37.529999,38.43,38.43,5154000,752
2022-03-24,38.43,39.016998,37.119999,38.98,38.98,4886400,753
2022-03-25,39,39,37.209999,37.509998,37.509998,3394200,754
2022-03-28,37.540001,37.830002,36.5,37.59,37.59,4280200,755
2022-03-29,38.040001,40.459,38.040001,40.16,40.16,7119000,756
2022-03-30,39.75,40,38.215,38.650002,38.650002,3777200,757
2022-03-31,38.799999,38.959999,37.630001,38.400002,38.400002,4736200,758
2022-04-01,38.400002,38.900002,37.240002,37.52,37.52,4260500,759
2022-04-04,37.93,39.310001,37.66,38.959999,38.959999,3527000,760
2022-04-05,38.98,39.130001,37.029999,37.150002,37.150002,4198700,761
2022-04-06,36.380001,36.509998,34.889999,36.080002,36.080002,6662400,762
2022-04-07,36.09,36.220001,33.599998,34.610001,34.610001,6403800,763
2022-04-08,34.195,34.5,33.369999,33.59,33.59,4705300,764
2022-04-11,32.93,34.029999,32.349998,33.32,33.32,4052400,765
2022-04-12,33.619999,34.389999,33.130001,33.450001,33.450001,3880500,766
2022-04-13,33.560001,34.939999,33.403,34.799999,34.799999,4059200,767
2022-04-14,35.060001,36.099998,34.77,35.540001,35.540001,5632500,768
2022-04-18,35.290001,35.650002,34.384998,34.610001,34.610001,3041000,769
2022-04-19,34.959999,36.43,34.855,36.310001,36.310001,3967100,770
2022-04-20,36.5,36.790001,35.611,35.700001,35.700001,3289300,771
2022-04-21,36.59,36.919998,33.970001,34.110001,34.110001,6109200,772
2022-04-22,34.139999,34.57,32.869999,33.16,33.16,3653200,773
2022-04-25,32.849998,34.119999,32.709999,33.91,33.91,5292700,774
2022-04-26,33.360001,33.740002,32.400002,32.450001,32.450001,4226700,775
2022-04-27,32.07,33,31.52,32.23,32.23,4989000,776
2022-04-28,32.900002,33.830002,31.879999,33.560001,33.560001,4543900,777
2022-04-29,33.259998,34.355,32.560001,32.599998,32.599998,4723100,778
2022-05-02,32.259998,32.525002,29.93,31.5,31.5,11738200,779
2022-05-03,31.389999,31.65,30.059999,30.76,30.76,24562300,780
2022-05-04,22.27,22.459999,20.02,21.559999,21.559999,112518800,781
2022-05-05,21.6,22.82,21.209999,22.030001,22.030001,43122300,782
2022-05-06,21.705,21.719999,19.59,20.51,20.51,28942200,783
2022-05-09,19.85,20.639999,18.4,18.610001,18.610001,22056800,784
2022-05-10,18.945,19.629999,18.200001,19,19,21736800,785
2022-05-11,18.950001,19.370001,17.52,17.719999,17.719999,21542400,786
2022-05-12,17.264999,19.004999,17.24,18.59,18.59,16174800,787
2022-05-13,18.860001,20.18,18.860001,20,20,12841800,788
2022-05-16,19.85,20.030001,19.115,19.139999,19.139999,9447600,789
2022-05-17,19.51,20.177999,19.129999,19.719999,19.719999,10205900,790
2022-05-18,19.530001,19.690001,18.120001,18.15,18.15,13838300,791
2022-05-19,18.209999,19.57,18.17,19.290001,19.290001,11638000,792
2022-05-20,19.48,19.559999,18.025,19.07,19.07,12774500,793
2022-05-23,19.200001,20.24,18.68,20.209999,20.209999,11299800,794
2022-05-24,19.75,19.785,16.57,16.719999,16.719999,18054600,795
2022-05-25,16.77,17.145,16.33,16.65,16.65,16228500,796
2022-05-26,16.799999,17.799999,16.610001,17.68,17.68,14710200,797
2022-05-27,17.959999,18.24,17.68,17.77,17.77,11974700,798
2022-05-31,17.68,18.309999,17.358,17.68,17.68,11197900,799
2022-06-01,17.629999,17.98,16.975,17.059999,17.059999,10384700,800
2022-06-02,17.01,18.465,17,18.370001,18.370001,9383000,801
2022-06-03,17.969999,18.1,17.309999,17.4,17.4,8264000,802
2022-06-06,17.778,17.91,16.77,17.16,17.16,10924300,803
2022-06-07,16.9,17.43,16.77,17.209999,17.209999,7785100,804
2022-06-08,17.25,17.799,17.209999,17.629999,17.629999,13225300,805
2022-06-09,17.389999,17.870001,16.91,16.940001,16.940001,9674800,806
2022-06-10,16.58,16.959999,15.75,15.77,15.77,10767000,807
2022-06-13,15.08,15.235,14.18,14.29,14.29,13251900,808
2022-06-14,14.535,14.64,13.92,14.16,14.16,9608500,809
2022-06-15,14.33,15.43,14.32,15.16,15.16,14019200,810
2022-06-16,14.65,14.9,13.73,13.88,13.88,9558900,811
2022-06-17,14.005,14.94,13.955,14.89,14.89,13349500,812
2022-06-21,15.24,15.5,14.635,14.67,14.67,10831800,813
2022-06-22,14.425,15.34,14.38,14.83,14.83,7721000,814
2022-06-23,14.85,15.95,14.57,15.88,15.88,10774900,815
2022-06-24,15.81,16.540001,15.74,16.34,16.34,12218500,816
2022-06-27,16.49,16.73,15.78,15.89,15.89,8555800,817
2022-06-28,15.95,16.16,14.6,14.61,14.61,15581600,818
2022-06-29,14.58,14.58,13.85,14.03,14.03,12088000,819
